firstName,lastName,hireDate,seasons
Pat,Hill,,"[{'school': 'Fresno State', 'year': 2011, 'games': 13, 'wins': 4, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -7.4, 'spOverall': -6, 'spOffense': 30.4, 'spDefense': 35.7}]"
Brady,Hoke,2011-01-11T00:00:00.000Z,"[{'school': 'Michigan', 'year': 2011, 'games': 13, 'wins': 11, 'losses': 2, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 12, 'srs': 15.8, 'spOverall': 20, 'spOffense': 39.3, 'spDefense': 18.8}]"
Dana,Holgorsen,2010-12-22T00:00:00.000Z,"[{'school': 'West Virginia', 'year': 2011, 'games': 13, 'wins': 10, 'losses': 3, 'ties': 0, 'preseasonRank': 24, 'postseasonRank': 17, 'srs': 9.2, 'spOverall': 16.8, 'spOffense': 38.7, 'spDefense': 21}]"
Doc,Holliday,2009-12-17T00:00:00.000Z,"[{'school': 'Marshall', 'year': 2011, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -8.8, 'spOverall': -8, 'spOffense': 20.5, 'spDefense': 28.5}]"
Skip,Holtz,2010-01-14T00:00:00.000Z,"[{'school': 'South Florida', 'year': 2011, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 4.2, 'spOverall': 9.7, 'spOffense': 29.8, 'spDefense': 19.8}]"
Danny,Hope,2008-01-07T00:00:00.000Z,"[{'school': 'Purdue', 'year': 2011, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -3.4, 'spOverall': 3.1, 'spOffense': 26.5, 'spDefense': 24.8}]"
Mark,Hudspeth,2010-12-13T00:00:00.000Z,"[{'school': 'Louisiana', 'year': 2011, 'games': 13, 'wins': 9, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -5.2, 'spOverall': -9.8, 'spOffense': 22, 'spDefense': 33.1}]"
Rob,Ianello,2009-12-10T00:00:00.000Z,"[{'school': 'Akron', 'year': 2011, 'games': 12, 'wins': 1, 'losses': 11, 'ties': 0, 'preseasonRank': 0, 'postseasonRank': 0, 'srs': -30.2, 'spOverall': -29.1, 'spOffense': 11.9, 'spDefense': 40.2}]"
Paul,Johnson,2007-12-07T00:00:00.000Z,"[{'school': 'Georgia Tech', 'year': 2011, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 3.4, 'spOverall': 5.1, 'spOffense': 32.6, 'spDefense': 26.3}]"
Butch,Jones,2009-12-16T00:00:00.000Z,"[{'school': 'Cincinnati', 'year': 2011, 'games': 13, 'wins': 10, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 25, 'srs': 7.9, 'spOverall': 12.8, 'spOffense': 30.1, 'spDefense': 17.8}]"
June,Jones,2008-01-07T00:00:00.000Z,"[{'school': 'SMU', 'year': 2011, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -1.7, 'spOverall': 0.3, 'spOffense': 28.6, 'spDefense': 26.3}]"
Brian,Kelly,2009-12-11T00:00:00.000Z,"[{'school': 'Notre Dame', 'year': 2011, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': 16, 'postseasonRank': None, 'srs': 12.8, 'spOverall': 17.2, 'spOffense': 34.6, 'spDefense': 17}]"
Chip,Kelly,2009-03-31T00:00:00.000Z,"[{'school': 'Oregon', 'year': 2011, 'games': 14, 'wins': 12, 'losses': 2, 'ties': 0, 'preseasonRank': 3, 'postseasonRank': 4, 'srs': 24.4, 'spOverall': 27.2, 'spOffense': 46.3, 'spDefense': 19.9}]"
Lane,Kiffin,2010-01-12T00:00:00.000Z,"[{'school': 'USC', 'year': 2011, 'games': 12, 'wins': 10, 'losses': 2, 'ties': 0, 'preseasonRank': 25, 'postseasonRank': 6, 'srs': 15.9, 'spOverall': 24.7, 'spOffense': 43.5, 'spDefense': 21}]"
Jerry,Kill,2010-12-06T00:00:00.000Z,"[{'school': 'Minnesota', 'year': 2011, 'games': 12, 'wins': 3, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -6.3, 'spOverall': -3.8, 'spOffense': 23.8, 'spDefense': 28.1}]"
Tim,Kish,2011-10-10T00:00:00.000Z,"[{'school': 'Arizona', 'year': 2011, 'games': 6, 'wins': 3, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 0.5, 'spOverall': -2.4, 'spOffense': 35.9, 'spDefense': 36.4}]"
Pete,Lembo,2010-12-19T00:00:00.000Z,"[{'school': 'Ball State', 'year': 2011, 'games': 12, 'wins': 6, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -9.3, 'spOverall': -13.6, 'spOffense': 24.4, 'spDefense': 38.4}]"
Mike,Locksley,2008-12-09T00:00:00.000Z,"[{'school': 'New Mexico', 'year': 2011, 'games': 4, 'wins': 0, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -26.3, 'spOverall': -27.9, 'spOffense': 16.9, 'spDefense': 41.9}]"
Mike,London,2009-12-07T00:00:00.000Z,"[{'school': 'Virginia', 'year': 2011, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -4.3, 'spOverall': 3.7, 'spOffense': 27.5, 'spDefense': 23}]"
Rocky,Long,2011-01-12T00:00:00.000Z,"[{'school': 'San Diego State', 'year': 2011, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -1.9, 'spOverall': -1.5, 'spOffense': 29.9, 'spDefense': 30.2}]"
Mike,MacIntyre,2009-12-16T00:00:00.000Z,"[{'school': 'San José State', 'year': 2011, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -7.1, 'spOverall': -11.9, 'spOffense': 23.5, 'spDefense': 35.2}]"
Doug,Marrone,2008-12-11T00:00:00.000Z,"[{'school': 'Syracuse', 'year': 2011, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -3.3, 'spOverall': -2.9, 'spOffense': 25.2, 'spDefense': 26.9}]"
Dan,McCarney,2010-11-30T00:00:00.000Z,"[{'school': 'North Texas', 'year': 2011, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -11.5, 'spOverall': -18.1, 'spOffense': 18.7, 'spDefense': 36.2}]"
Greg,McMackin,2008-01-15T00:00:00.000Z,"[{'school': ""Hawai'i"", 'year': 2011, 'games': 12, 'wins': 6, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -8.6, 'spOverall': -2.1, 'spOffense': 29.5, 'spDefense': 31.2}]"
Ruffin,McNeill,2010-01-21T00:00:00.000Z,"[{'school': 'East Carolina', 'year': 2011, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -8.7, 'spOverall': -3, 'spOffense': 26.8, 'spDefense': 29.8}]"
Bronco,Mendenhall,2004-12-13T00:00:00.000Z,"[{'school': 'BYU', 'year': 2011, 'games': 13, 'wins': 10, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 4.2, 'spOverall': 6.9, 'spOffense': 26.5, 'spDefense': 19.2}]"
Les,Miles,2005-01-02T00:00:00.000Z,"[{'school': 'LSU', 'year': 2011, 'games': 14, 'wins': 13, 'losses': 1, 'ties': 0, 'preseasonRank': 4, 'postseasonRank': 2, 'srs': 29.9, 'spOverall': 31.9, 'spOffense': 37.5, 'spDefense': 7.7}]"
Dan,Mullen,2008-12-11T00:00:00.000Z,"[{'school': 'Mississippi State', 'year': 2011, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': 20, 'postseasonRank': None, 'srs': 5.9, 'spOverall': 8, 'spOffense': 26, 'spDefense': 18.2}]"
Will,Muschamp,2010-12-11T00:00:00.000Z,"[{'school': 'Florida', 'year': 2011, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': 22, 'postseasonRank': None, 'srs': 8, 'spOverall': 14.7, 'spOffense': 28.6, 'spDefense': 15.9}]"
Rick,Neuheisel,2007-12-29T00:00:00.000Z,"[{'school': 'UCLA', 'year': 2011, 'games': 12, 'wins': 6, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -0.9, 'spOverall': 3.5, 'spOffense': 32, 'spDefense': 29}]"
Ken,Niumatalolo,2007-12-08T00:00:00.000Z,"[{'school': 'Navy', 'year': 2011, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -1.6, 'spOverall': -9.4, 'spOffense': 29.6, 'spDefense': 38}]"
Houston,Nutt,2007-11-27T00:00:00.000Z,"[{'school': 'Ole Miss', 'year': 2011, 'games': 12, 'wins': 2, 'losses': 10, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -7.6, 'spOverall': -9.7, 'spOffense': 19.9, 'spDefense': 31.4}]"
Tom,O'Brien,2006-12-06T00:00:00.000Z,"[{'school': 'NC State', 'year': 2011, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -0.4, 'spOverall': -1.1, 'spOffense': 24.5, 'spDefense': 24.4}]"
George,O'Leary,2003-12-08T00:00:00.000Z,"[{'school': 'UCF', 'year': 2011, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -2.5, 'spOverall': 5.1, 'spOffense': 27, 'spDefense': 22.7}]"
Paul,Pasqualoni,2011-01-13T00:00:00.000Z,"[{'school': 'UConn', 'year': 2011, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -1.3, 'spOverall': -1, 'spOffense': 19.7, 'spDefense': 21.7}]"
Joe,Paterno,,"[{'school': 'Penn State', 'year': 2011, 'games': 9, 'wins': 8, 'losses': 1, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 5.1, 'spOverall': 11.5, 'spOffense': 25.2, 'spDefense': 13.3}]"
Gary,Patterson,2000-12-08T00:00:00.000Z,"[{'school': 'TCU', 'year': 2011, 'games': 13, 'wins': 11, 'losses': 2, 'ties': 0, 'preseasonRank': 14, 'postseasonRank': 14, 'srs': 10.4, 'spOverall': 15.7, 'spOffense': 37.7, 'spDefense': 23.3}]"
Bo,Pelini,2007-12-02T00:00:00.000Z,"[{'school': 'Nebraska', 'year': 2011, 'games': 13, 'wins': 9, 'losses': 4, 'ties': 0, 'preseasonRank': 10, 'postseasonRank': 24, 'srs': 8.6, 'spOverall': 14.5, 'spOffense': 32.4, 'spDefense': 19.4}]"
Chris,Petersen,2005-12-16T00:00:00.000Z,"[{'school': 'Boise State', 'year': 2011, 'games': 13, 'wins': 12, 'losses': 1, 'ties': 0, 'preseasonRank': 5, 'postseasonRank': 8, 'srs': 19.4, 'spOverall': 23, 'spOffense': 40.1, 'spDefense': 17.5}]"
Bobby,Petrino,2007-12-13T00:00:00.000Z,"[{'school': 'Arkansas', 'year': 2011, 'games': 13, 'wins': 11, 'losses': 2, 'ties': 0, 'preseasonRank': 15, 'postseasonRank': 5, 'srs': 16.1, 'spOverall': 21.6, 'spOffense': 39.5, 'spDefense': 19.9}]"
Joker,Phillips,2010-01-04T00:00:00.000Z,"[{'school': 'Kentucky', 'year': 2011, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -5.9, 'spOverall': -5, 'spOffense': 16.4, 'spDefense': 23.1}]"
Gary,Pinkel,2000-11-29T00:00:00.000Z,"[{'school': 'Missouri', 'year': 2011, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': 21, 'postseasonRank': None, 'srs': 12.7, 'spOverall': 15, 'spOffense': 37.7, 'spDefense': 22}]"
Larry,Porter,2009-11-29T00:00:00.000Z,"[{'school': 'Memphis', 'year': 2011, 'games': 12, 'wins': 2, 'losses': 10, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -27, 'spOverall': -25.9, 'spOffense': 14.6, 'spDefense': 38.3}]"
Mike,Price,2003-12-21T00:00:00.000Z,"[{'school': 'UTEP', 'year': 2011, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -9.1, 'spOverall': -4.1, 'spOffense': 26.8, 'spDefense': 31.9}]"
Jeff,Quinn,2009-12-20T00:00:00.000Z,"[{'school': 'Buffalo', 'year': 2011, 'games': 12, 'wins': 3, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -15.7, 'spOverall': -19.5, 'spOffense': 17.7, 'spDefense': 35.8}]"
Paul,Rhoads,2008-12-20T00:00:00.000Z,"[{'school': 'Iowa State', 'year': 2011, 'games': 13, 'wins': 6, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 2.4, 'spOverall': -0.4, 'spOffense': 24.8, 'spDefense': 25}]"
Mark,Richt,2000-12-26T00:00:00.000Z,"[{'school': 'Georgia', 'year': 2011, 'games': 14, 'wins': 10, 'losses': 4, 'ties': 0, 'preseasonRank': 19, 'postseasonRank': 19, 'srs': 12.5, 'spOverall': 22.9, 'spOffense': 32.7, 'spDefense': 10.3}]"
Mike,Riley,,"[{'school': 'Oregon State', 'year': 2011, 'games': 12, 'wins': 3, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -1, 'spOverall': -5.2, 'spOffense': 25.2, 'spDefense': 30.6}]"
Nick,Saban,2007-01-03T00:00:00.000Z,"[{'school': 'Alabama', 'year': 2011, 'games': 13, 'wins': 12, 'losses': 1, 'ties': 0, 'preseasonRank': 2, 'postseasonRank': 1, 'srs': 30.5, 'spOverall': 32.5, 'spOffense': 39.3, 'spDefense': 6.4}]"
Steve,Sarkisian,2008-12-08T00:00:00.000Z,"[{'school': 'Washington', 'year': 2011, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 3.4, 'spOverall': 3.9, 'spOffense': 36.4, 'spDefense': 34.4}]"
Greg,Schiano,,"[{'school': 'Rutgers', 'year': 2011, 'games': 13, 'wins': 9, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 5.4, 'spOverall': 0.8, 'spOffense': 20.5, 'spDefense': 19.3}]"
Howard,Schnellenberger,1999-07-13T00:00:00.000Z,"[{'school': 'Florida Atlantic', 'year': 2011, 'games': 12, 'wins': 1, 'losses': 11, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -27.1, 'spOverall': -30.7, 'spOffense': 6.6, 'spDefense': 35.4}]"
David,Shaw,2011-12-13T00:00:00.000Z,"[{'school': 'Stanford', 'year': 2011, 'games': 13, 'wins': 11, 'losses': 2, 'ties': 0, 'preseasonRank': 7, 'postseasonRank': 7, 'srs': 23.4, 'spOverall': 20, 'spOffense': 44.6, 'spDefense': 24.5}]"
Mike,Sherman,2007-11-26T00:00:00.000Z,"[{'school': 'Texas A&M', 'year': 2011, 'games': 12, 'wins': 6, 'losses': 6, 'ties': 0, 'preseasonRank': 8, 'postseasonRank': None, 'srs': 16, 'spOverall': 22.7, 'spOffense': 41.8, 'spDefense': 20.5}]"
Bill,Snyder,,"[{'school': 'Kansas State', 'year': 2011, 'games': 13, 'wins': 10, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 15, 'srs': 12.9, 'spOverall': 7.6, 'spOffense': 32.1, 'spDefense': 24.6}]"
Frank,Solich,2004-12-16T00:00:00.000Z,"[{'school': 'Ohio', 'year': 2011, 'games': 14, 'wins': 10, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -1.5, 'spOverall': 0.9, 'spOffense': 30.3, 'spDefense': 30.8}]"
Frank,Spaziani,2009-01-07T00:00:00.000Z,"[{'school': 'Boston College', 'year': 2011, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -6.2, 'spOverall': -4.5, 'spOffense': 21, 'spDefense': 24.9}]"
Steve,Spurrier,2004-11-22T00:00:00.000Z,"[{'school': 'South Carolina', 'year': 2011, 'games': 13, 'wins': 11, 'losses': 2, 'ties': 0, 'preseasonRank': 12, 'postseasonRank': 9, 'srs': 13.8, 'spOverall': 18.6, 'spOffense': 33.3, 'spDefense': 14.6}]"
Rick,Stockstill,2005-12-12T00:00:00.000Z,"[{'school': 'Middle Tennessee', 'year': 2011, 'games': 12, 'wins': 2, 'losses': 10, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -22.3, 'spOverall': -24.6, 'spOffense': 16.6, 'spDefense': 40}]"
Bob,Stoops,,"[{'school': 'Oklahoma', 'year': 2011, 'games': 13, 'wins': 10, 'losses': 3, 'ties': 0, 'preseasonRank': 1, 'postseasonRank': 16, 'srs': 22.7, 'spOverall': 30.1, 'spOffense': 42.7, 'spDefense': 14.6}]"
Mike,Stoops,2003-11-29T00:00:00.000Z,"[{'school': 'Arizona', 'year': 2011, 'games': 6, 'wins': 1, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 0.5, 'spOverall': -2.4, 'spOffense': 35.9, 'spDefense': 36.4}]"
Charlie,Strong,2009-12-09T00:00:00.000Z,"[{'school': 'Louisville', 'year': 2011, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 1.7, 'spOverall': 7.2, 'spOffense': 25.5, 'spDefense': 18.8}]"
Kevin,Sumlin,2007-12-13T00:00:00.000Z,"[{'school': 'Houston', 'year': 2011, 'games': 13, 'wins': 12, 'losses': 1, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 18, 'srs': 15.2, 'spOverall': 14.2, 'spOffense': 40.3, 'spDefense': 26.5}]"
Dabo,Swinney,2008-10-15T00:00:00.000Z,"[{'school': 'Clemson', 'year': 2011, 'games': 14, 'wins': 10, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 22, 'srs': 6.3, 'spOverall': 7.8, 'spOffense': 35.4, 'spDefense': 28.9}]"
Willie,Taggart,2009-11-23T00:00:00.000Z,"[{'school': 'Western Kentucky', 'year': 2011, 'games': 12, 'wins': 7, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -6.5, 'spOverall': -16.1, 'spOffense': 16.9, 'spDefense': 32.4}]"
Jeff,Tedford,2001-12-13T00:00:00.000Z,"[{'school': 'California', 'year': 2011, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 6.2, 'spOverall': 12.2, 'spOffense': 32.2, 'spDefense': 21.1}]"
Bob,Toledo,2006-12-11T00:00:00.000Z,"[{'school': 'Tulane', 'year': 2011, 'games': 7, 'wins': 2, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -23.9, 'spOverall': -21.9, 'spOffense': 16.9, 'spDefense': 37.7}]"
Don,Treadwell,2010-12-31T00:00:00.000Z,"[{'school': 'Miami (OH)', 'year': 2011, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -5.9, 'spOverall': -5.3, 'spOffense': 25.3, 'spDefense': 27.6}]"
Tommy,Tuberville,2009-12-31T00:00:00.000Z,"[{'school': 'Texas Tech', 'year': 2011, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -0.4, 'spOverall': 4.8, 'spOffense': 38.6, 'spDefense': 34.5}]"
DeWayne,Walker,2008-12-31T00:00:00.000Z,"[{'school': 'New Mexico State', 'year': 2011, 'games': 13, 'wins': 4, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -15.7, 'spOverall': -18.7, 'spOffense': 23.3, 'spDefense': 39.4}]"
Kyle,Whittingham,2004-12-08T00:00:00.000Z,"[{'school': 'Utah', 'year': 2011, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 5.3, 'spOverall': 6.4, 'spOffense': 22.8, 'spDefense': 18.3}]"
Kevin,Wilson,2010-12-07T00:00:00.000Z,"[{'school': 'Indiana', 'year': 2011, 'games': 12, 'wins': 1, 'losses': 11, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -14, 'spOverall': -16.9, 'spOffense': 21.8, 'spDefense': 38.5}]"
Everett,Withers,2011-07-28T00:00:00.000Z,"[{'school': 'North Carolina', 'year': 2011, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 2, 'spOverall': 6.4, 'spOffense': 32.9, 'spDefense': 25.2}]"
Paul,Wulff,2007-12-10T00:00:00.000Z,"[{'school': 'Washington State', 'year': 2011, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -3.9, 'spOverall': -1.7, 'spOffense': 29.9, 'spDefense': 32.3}]"
Ron,Zook,2004-12-07T00:00:00.000Z,"[{'school': 'Illinois', 'year': 2011, 'games': 12, 'wins': 6, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 0.9, 'spOverall': 6.8, 'spOffense': 23.6, 'spDefense': 17.1}]"
Steve,Addazio,2010-12-23T00:00:00.000Z,"[{'school': 'Temple', 'year': 2012, 'games': 11, 'wins': 4, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -4.9, 'spOverall': -11.6, 'spOffense': 21.6, 'spDefense': 36}]"
Barry,Alvarez,,"[{'school': 'Wisconsin', 'year': 2012, 'games': 1, 'wins': 0, 'losses': 1, 'ties': 0, 'preseasonRank': 12, 'postseasonRank': None, 'srs': 12.1, 'spOverall': 14.5, 'spOffense': 31.5, 'spDefense': 15.9}]"
Gary,Andersen,2008-12-04T00:00:00.000Z,"[{'school': 'Utah State', 'year': 2012, 'games': 13, 'wins': 11, 'losses': 2, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 16, 'srs': 13.1, 'spOverall': 11, 'spOffense': 30.4, 'spDefense': 20.5}]"
Chris,Ault,,"[{'school': 'Nevada', 'year': 2012, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -2.4, 'spOverall': -2, 'spOffense': 36.4, 'spDefense': 37.7}]"
David,Bailiff,2007-01-19T00:00:00.000Z,"[{'school': 'Rice', 'year': 2012, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -5.8, 'spOverall': -7.6, 'spOffense': 25.6, 'spDefense': 34}]"
Frank,Beamer,,"[{'school': 'Virginia Tech', 'year': 2012, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': 16, 'postseasonRank': None, 'srs': 2.8, 'spOverall': 12.7, 'spOffense': 27.8, 'spDefense': 14.8}]"
Tim,Beckman,2011-12-09T00:00:00.000Z,"[{'school': 'Illinois', 'year': 2012, 'games': 12, 'wins': 2, 'losses': 10, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -16.5, 'spOverall': -9.8, 'spOffense': 21.2, 'spDefense': 32.1}]"
Todd,Berry,2009-12-19T00:00:00.000Z,"[{'school': 'UL Monroe', 'year': 2012, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -1.8, 'spOverall': -12, 'spOffense': 26.6, 'spDefense': 37.1}]"
Bret,Bielema,2006-01-02T00:00:00.000Z,"[{'school': 'Wisconsin', 'year': 2012, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': 12, 'postseasonRank': None, 'srs': 12.1, 'spOverall': 14.5, 'spOffense': 31.5, 'spDefense': 15.9}]"
Larry,Blakeney,1990-12-03T00:00:00.000Z,"[{'school': 'Troy', 'year': 2012, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -5.5, 'spOverall': -3.5, 'spOffense': 32, 'spDefense': 35.7}]"
Bill,Blankenship,2011-01-14T00:00:00.000Z,"[{'school': 'Tulsa', 'year': 2012, 'games': 14, 'wins': 11, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 4.6, 'spOverall': 2.6, 'spOffense': 25.7, 'spDefense': 22.4}]"
Terry,Bowden,2011-12-28T00:00:00.000Z,"[{'school': 'Akron', 'year': 2012, 'games': 12, 'wins': 1, 'losses': 11, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -21.6, 'spOverall': -19.5, 'spOffense': 20, 'spDefense': 39}]"
Art,Briles,2007-11-28T00:00:00.000Z,"[{'school': 'Baylor', 'year': 2012, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 14.4, 'spOverall': 11, 'spOffense': 45.2, 'spDefense': 33.3}]"
Mack,Brown,,"[{'school': 'Texas', 'year': 2012, 'games': 13, 'wins': 9, 'losses': 4, 'ties': 0, 'preseasonRank': 15, 'postseasonRank': 19, 'srs': 13.6, 'spOverall': 18.6, 'spOffense': 42.2, 'spDefense': 23.4}]"
Troy,Calhoun,2006-12-22T00:00:00.000Z,"[{'school': 'Air Force', 'year': 2012, 'games': 13, 'wins': 6, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -10.7, 'spOverall': -10, 'spOffense': 28, 'spDefense': 36.2}]"
Matt,Campbell,2011-12-09T00:00:00.000Z,"[{'school': 'Toledo', 'year': 2012, 'games': 13, 'wins': 9, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -2.7, 'spOverall': -4, 'spOffense': 30.1, 'spDefense': 35.5}]"
Rod,Carey,2012-12-03T00:00:00.000Z,"[{'school': 'Northern Illinois', 'year': 2012, 'games': 1, 'wins': 0, 'losses': 1, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 22, 'srs': 5.1, 'spOverall': 12.4, 'spOffense': 35.6, 'spDefense': 25.4}]"
Jim,Chaney,2012-11-18T00:00:00.000Z,"[{'school': 'Tennessee', 'year': 2012, 'games': 1, 'wins': 1, 'losses': 0, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 4.2, 'spOverall': 15.1, 'spOffense': 42.6, 'spDefense': 28.3}]"
