year,team,rec_rank,rec_points,draft_picks_total,draft_score_total,first_round_total,draft_years_covered,complete_window,expected_draft_score,development_residual,sp_rating,sp_ranking,conference,wins,losses,games,coach_name,coach_sp_overall,win_pct
2014,Toledo,92,115.38,6,14,0,3,True,11.436273861416266,2.5637261385837338,2.3,63.0,Mid-American,9.0,4.0,13.0,Matt Campbell,2.3,0.6923076923076923
2014,New Mexico,93,112.56,1,1,0,3,True,10.934821388580785,-9.934821388580785,-15.0,113.0,Mountain West,4.0,8.0,12.0,Bob Davie,-15.0,0.3333333333333333
2014,Florida Atlantic,94,111.77,3,9,0,3,True,10.79434356817652,-1.7943435681765203,-10.4,104.0,American Athletic,3.0,9.0,12.0,Charlie Partridge,-10.4,0.25
2014,Arkansas State,95,111.51,0,0,0,3,True,10.748110361461192,-10.748110361461192,-0.3,70.0,Sun Belt,7.0,6.0,13.0,Blake Anderson,-0.3,0.5384615384615384
2014,Georgia Southern,96,111.25,1,2,0,3,True,10.701877154745864,-8.701877154745864,-2.4,79.0,Sun Belt,9.0,3.0,12.0,Willie Fritz,-2.4,0.75
2014,Texas State,97,109.9,0,0,0,3,True,10.461820119877816,-10.461820119877816,-7.4,94.0,Pac-12,7.0,5.0,12.0,Dennis Franchione,-7.4,0.5833333333333334
2014,Northern Illinois,98,109.52,3,10,0,3,True,10.394248510063106,-0.3942485100631057,-0.6,71.0,Mountain West,11.0,3.0,14.0,Rod Carey,-0.6,0.7857142857142857
2014,Hawai'i,99,108.34,2,6,0,3,True,10.184420879585849,-4.184420879585849,-15.0,113.0,Mountain West,4.0,9.0,13.0,Norm Chow,-15.0,0.3076923076923077
2014,Buffalo,100,108.06,1,1,0,3,True,10.134631272353957,-9.134631272353957,-7.7,95.0,Mid-American,5.0,6.0,11.0,Jeff Quinn,-7.7,0.45454545454545453
2014,Buffalo,100,108.06,1,1,0,3,True,10.134631272353957,-9.134631272353957,-7.7,95.0,Mid-American,5.0,6.0,11.0,Alex Wood,-7.7,0.45454545454545453
2014,Ball State,101,107.53,0,0,0,3,True,10.040386658665016,-10.040386658665016,-6.6,91.0,Mid-American,5.0,7.0,12.0,Pete Lembo,-6.6,0.4166666666666667
2014,Ohio,102,105.12,3,7,0,3,True,9.611840396419092,-2.611840396419092,-11.7,106.0,Mid-American,6.0,6.0,12.0,Frank Solich,-11.7,0.5
2014,North Texas,103,105.0,0,0,0,3,True,9.59050199331971,-9.59050199331971,-9.4,100.0,American Athletic,4.0,8.0,12.0,Dan McCarney,-9.4,0.3333333333333333
2014,Yale,104,103.87,1,1,0,3,True,9.389565364133864,-8.389565364133864,,,,,,,,,
2014,Georgia State,105,102.91,1,1,0,3,True,9.218858139338804,-8.218858139338804,-22.8,126.0,Sun Belt,1.0,11.0,12.0,Trent Miles,-22.8,0.08333333333333333
2014,Bowling Green,106,102.64,1,1,0,3,True,9.170846732365192,-8.170846732365193,-5.4,89.0,Mid-American,8.0,6.0,14.0,Dino Babers,-5.4,0.5714285714285714
2014,Louisiana,107,102.49,3,6,0,3,True,9.144173728490964,-3.144173728490964,2.2,64.0,Sun Belt,9.0,4.0,13.0,Mark Hudspeth,2.2,0.6923076923076923
2014,Navy,108,101.9,0,0,0,3,True,9.03925991325234,-9.03925991325234,3.4,61.0,American Athletic,8.0,5.0,13.0,Ken Niumatalolo,3.4,0.6153846153846154
2014,Florida International,109,100.66,2,5,0,3,True,8.818763081225386,-3.818763081225386,-16.2,119.0,Conference USA,4.0,8.0,12.0,Ron Turner,-16.2,0.3333333333333333
2014,UConn,110,98.31,2,6,0,3,True,8.400886020529155,-2.400886020529155,-14.1,112.0,FBS Independents,2.0,10.0,12.0,Bob Diaco,-14.1,0.16666666666666666
2014,Utah State,111,97.8,2,2,0,3,True,8.310197807356781,-6.310197807356781,6.0,52.0,Pac-12,10.0,4.0,14.0,Matt Wells,6.0,0.7142857142857143
2014,Air Force,112,97.78,1,1,0,3,True,8.306641406840216,-7.306641406840216,-1.4,74.0,Mountain West,10.0,3.0,13.0,Troy Calhoun,-1.4,0.7692307692307693
2014,Akron,113,97.33,1,1,0,3,True,8.226622395217534,-7.226622395217534,-9.4,100.0,Mid-American,5.0,7.0,12.0,Terry Bowden,-9.4,0.4166666666666667
2014,UAB,114,96.13,0,0,0,3,True,8.013238364223712,-8.013238364223712,-4.2,83.0,American Athletic,6.0,6.0,12.0,Bill Clark,-4.2,0.5
2014,South Alabama,115,96.08,1,5,0,3,True,8.004347362932302,-3.004347362932302,-4.3,84.0,Sun Belt,6.0,7.0,13.0,Joey Jones,-4.3,0.46153846153846156
2014,Central Michigan,116,91.2,3,8,0,3,True,7.1365856368907625,0.8634143631092375,-5.2,88.0,Mid-American,7.0,6.0,13.0,Dan Enos,-5.2,0.5384615384615384
2014,UNLV,117,91.15,0,0,0,3,True,7.127694635599353,-7.127694635599353,-17.6,122.0,Mountain West,2.0,11.0,13.0,Bobby Hauck,-17.6,0.15384615384615385
2014,UTEP,118,89.53,2,7,0,3,True,6.839626193757693,0.1603738062423065,-12.0,108.0,Mountain West,7.0,6.0,13.0,Sean Kugler,-12.0,0.5384615384615384
2014,Charlotte,119,89.2,2,8,0,3,True,6.780945585234392,1.2190544147656084,,,,,,,,,
2014,Massachusetts,120,87.9,1,5,0,3,True,6.549779551657753,-1.5497795516577533,-20.2,124.0,Mid-American,3.0,9.0,12.0,Mark Whipple,-20.2,0.25
2014,Army,121,87.22,0,0,0,3,True,6.428861934094586,-6.428861934094586,-16.9,120.0,American Athletic,4.0,8.0,12.0,Jeff Monken,-16.9,0.3333333333333333
2014,New Mexico State,122,86.79,1,3,0,3,True,6.352399322988468,-3.352399322988468,-23.3,127.0,Conference USA,2.0,10.0,12.0,Doug Martin,-23.3,0.16666666666666666
2014,Kent State,123,86.65,0,0,0,3,True,6.327504519372521,-6.327504519372521,-13.7,110.0,Mid-American,2.0,9.0,11.0,Paul Haynes,-13.7,0.18181818181818182
2014,Eastern Michigan,124,84.89,2,4,0,3,True,6.014541273914917,-2.014541273914917,-25.9,128.0,Mid-American,2.0,10.0,12.0,Chris Creighton,-25.9,0.16666666666666666
2014,Miami (OH),125,84.76,0,0,0,3,True,5.991424670557253,-5.991424670557253,-18.7,123.0,Mid-American,2.0,10.0,12.0,Chuck Martin,-18.7,0.16666666666666666
2014,UL Monroe,126,84.48,1,1,0,3,True,5.941635063325361,-4.941635063325361,-10.0,103.0,Sun Belt,4.0,8.0,12.0,Todd Berry,-10.0,0.3333333333333333
2014,UTSA,127,81.73,1,7,1,3,True,5.452629992297853,1.5473700077021473,-3.4,82.0,American Athletic,4.0,8.0,12.0,Larry Coker,-3.4,0.3333333333333333
2014,Wyoming,128,80.87,4,11,1,3,True,5.299704770085615,5.700295229914385,-14.0,111.0,Mountain West,4.0,8.0,12.0,Craig Bohl,-14.0,0.3333333333333333
2014,Idaho,129,77.86,1,1,0,3,True,4.764466492342777,-3.764466492342777,-17.4,121.0,Big Sky,1.0,10.0,11.0,Paul Petrino,-17.4,0.09090909090909091
2014,Illinois State,130,75.99,1,2,0,3,True,4.431943044044072,-2.431943044044072,,,,,,,,,
2014,Chattanooga,131,69.28,1,1,0,3,True,3.238770670736953,-2.238770670736953,,,,,,,,,
2014,Troy,132,64.21,1,4,0,3,True,2.3372231397880565,1.6627768602119437,-15.9,117.0,Sun Belt,3.0,9.0,12.0,Larry Blakeney,-15.9,0.25
2014,Portland State,133,63.88,0,0,0,3,True,2.2785425312647565,-2.2785425312647565,,,,,,,,,
2014,Northern Arizona,134,53.85,0,0,0,3,True,0.4950076722080645,-0.4950076722080645,,,,,,,,,
2014,Jacksonville State,136,47.91,1,2,0,3,True,-0.5612432812113539,2.561243281211354,,,,,,,,,
2014,Southern Illinois,139,41.96,0,0,0,3,True,-1.6192724348890524,1.6192724348890524,,,,,,,,,
2014,Harvard,140,41.25,0,0,0,3,True,-1.7455246532270632,1.7455246532270632,,,,,,,,,
2014,South Carolina State,141,40.82,1,5,0,3,True,-1.821987264333183,6.821987264333183,,,,,,,,,
2014,North Dakota State,142,36.88,1,2,0,3,True,-2.5225981660962304,4.52259816609623,,,,,,,,,
2014,Samford,144,34.42,0,0,0,3,True,-2.9600354296335647,2.9600354296335647,,,,,,,,,
2014,Tennessee Tech,145,32.99,0,0,0,3,True,-3.214318066567869,3.214318066567869,,,,,,,,,
2014,Nicholls,147,32.13,0,0,0,3,True,-3.3672432887801076,3.3672432887801076,,,,,,,,,
2014,Furman,148,30.83,0,0,0,3,True,-3.5984093223567486,3.5984093223567486,,,,,,,,,
2014,Princeton,149,30.57,0,0,0,3,True,-3.644642529072076,3.644642529072076,,,,,,,,,
2014,Missouri State,151,28.44,0,0,0,3,True,-4.023399184086109,4.023399184086109,,,,,,,,,
2014,Tennessee State,153,26.59,0,0,0,3,True,-4.352366231868251,4.352366231868251,,,,,,,,,
2014,Murray State,155,25.6,1,4,0,3,True,-4.5284080574381536,8.528408057438153,,,,,,,,,
2014,Northern Iowa,157,24.32,1,2,0,3,True,-4.75601769049823,6.75601769049823,,,,,,,,,
2014,Eastern Illinois,158,24.03,0,0,0,3,True,-4.807585497988404,4.807585497988404,,,,,,,,,
2014,Southeast Missouri State,161,23.39,2,2,0,3,True,-4.921390314518442,6.921390314518442,,,,,,,,,
2014,Towson,162,21.77,0,0,0,3,True,-5.209458756360101,5.209458756360101,,,,,,,,,
2014,Bethune-Cookman,163,20.62,0,0,0,3,True,-5.413951786062514,5.413951786062514,,,,,,,,,
2014,Northern Colorado,164,20.55,0,0,0,3,True,-5.426399187870486,5.426399187870486,,,,,,,,,
2014,Delaware,165,20.34,2,7,0,3,True,-5.463741393294406,12.463741393294406,,,,,,,,,
2014,James Madison,166,20.2,1,1,0,3,True,-5.488636196910351,6.488636196910351,,,,,,,,,
2014,Alabama State,167,20.09,2,8,1,3,True,-5.508196399751451,13.508196399751451,,,,,,,,,
2014,Coastal Carolina,168,19.95,1,1,0,3,True,-5.533091203367397,6.533091203367397,,,,,,,,,
2014,Monmouth,169,19.29,0,0,0,3,True,-5.650452420413999,5.650452420413999,,,,,,,,,
2014,Richmond,170,19.26,1,3,0,3,True,-5.655787021188845,8.655787021188845,,,,,,,,,
2014,Fordham,171,18.92,1,3,0,3,True,-5.716245829970427,8.716245829970427,,,,,,,,,
2014,Youngstown State,173,18.81,2,6,0,3,True,-5.735806032811528,11.735806032811528,,,,,,,,,
2014,William & Mary,174,18.18,0,0,0,3,True,-5.8478326490832835,5.8478326490832835,,,,,,,,,
2014,South Dakota State,175,17.23,2,6,0,3,True,-6.01676167362006,12.01676167362006,,,,,,,,,
2014,Rhode Island,176,17.0,0,0,0,3,True,-6.057660279560542,6.057660279560542,,,,,,,,,
2014,The Citadel,178,16.76,0,0,0,3,True,-6.100337085759306,6.100337085759306,,,,,,,,,
2014,Eastern Washington,179,16.52,2,7,0,3,True,-6.143013891958071,13.14301389195807,,,,,,,,,
2014,Lamar,180,16.46,1,4,0,3,True,-6.1536830935077615,10.153683093507762,,,,,,,,,
2014,Central Arkansas,182,15.73,1,1,0,3,True,-6.283491712362336,7.283491712362336,,,,,,,,,
2014,Western Illinois,183,15.51,1,4,0,3,True,-6.322612118044537,10.322612118044535,,,,,,,,,
2014,SE Louisiana,185,14.95,0,0,0,3,True,-6.422191332508321,6.422191332508321,,,,,,,,,
2014,Jackson State,188,14.23,0,0,0,3,True,-6.550221751104614,6.550221751104614,,,,,,,,,
2014,McNeese,189,14.19,0,0,0,3,True,-6.557334552137741,6.557334552137741,,,,,,,,,
2014,Pennsylvania,190,13.96,1,2,0,3,True,-6.598233158078223,8.598233158078223,,,,,,,,,
2014,Sam Houston,193,13.29,1,5,0,3,True,-6.7173725753831075,11.717372575383108,,,,,,,,,
2014,Eastern Kentucky,196,13.24,0,0,0,3,True,-6.7262635766745165,6.7262635766745165,,,,,,,,,
2014,Grambling,197,13.18,1,4,0,3,True,-6.736932778224208,10.736932778224208,,,,,,,,,
2014,Presbyterian,199,12.63,0,0,0,3,True,-6.834733792429709,6.834733792429709,,,,,,,,,
2014,Villanova,202,11.66,2,6,0,3,True,-7.007219217483048,13.007219217483048,,,,,,,,,
2014,New Hampshire,203,11.22,0,0,0,3,True,-7.085460028847449,7.085460028847449,,,,,,,,,
2014,UT Martin,206,10.84,0,0,0,3,True,-7.15303163866216,7.15303163866216,,,,,,,,,
2014,Western Carolina,208,10.5,1,1,0,3,True,-7.213490447443743,8.213490447443743,,,,,,,,,
2014,Northwestern State,210,10.04,0,0,0,3,True,-7.295287659324708,7.295287659324708,,,,,,,,,
2014,Delaware State,212,9.86,0,0,0,3,True,-7.327295263973781,7.327295263973781,,,,,,,,,
2014,Hampton,214,9.04,0,0,0,3,True,-7.473107685152892,7.473107685152892,,,,,,,,,
2014,North Carolina Central,217,8.89,0,0,0,3,True,-7.499780689027119,7.499780689027119,,,,,,,,,
2014,Cornell,218,8.82,0,0,0,3,True,-7.512228090835093,7.512228090835093,,,,,,,,,
2014,Norfolk State,219,8.64,0,0,0,3,True,-7.544235695484166,7.544235695484166,,,,,,,,,
2014,Prairie View A&M,223,7.93,1,1,0,3,True,-7.670487913822177,8.670487913822177,,,,,,,,,
2014,Liberty,224,7.63,0,0,0,3,True,-7.723833921570632,7.723833921570632,,,,,,,,,
2014,Lehigh,225,7.43,0,0,0,3,True,-7.75939792673627,7.75939792673627,,,,,,,,,
2014,North Carolina A&T,226,6.67,3,8,0,3,True,-7.89454114636569,15.89454114636569,,,,,,,,,
2014,Stephen F. Austin,228,6.67,1,3,0,3,True,-7.89454114636569,10.89454114636569,,,,,,,,,
2014,Cal Poly,229,6.67,0,0,0,3,True,-7.89454114636569,7.89454114636569,,,,,,,,,
2014,Elon,231,6.67,1,1,0,3,True,-7.89454114636569,8.89454114636569,,,,,,,,,
2014,Montana State,232,6.64,0,0,0,3,True,-7.899875747140536,7.899875747140536,,,,,,,,,
2014,South Dakota,233,6.64,0,0,0,3,True,-7.899875747140536,7.899875747140536,,,,,,,,,
2014,Maine,234,6.59,1,1,0,3,True,-7.908766748431945,8.908766748431944,,,,,,,,,
2014,Bucknell,235,6.31,1,3,0,3,True,-7.958556355663836,10.958556355663836,,,,,,,,,
2014,Howard,242,3.98,0,0,0,3,True,-8.372877015843507,8.372877015843507,,,,,,,,,
2014,Texas Southern,245,1.97,0,0,0,3,True,-8.730295267758157,8.730295267758157,,,,,,,,,
2014,Marist,279,-0.03,0,0,0,3,True,-9.085935319414528,9.085935319414528,,,,,,,,,
2014,Wagner,283,-0.03,1,1,0,3,True,-9.085935319414528,10.085935319414528,,,,,,,,,
2014,Florida A&M,295,-0.03,0,0,0,3,True,-9.085935319414528,9.085935319414528,,,,,,,,,
2014,North Dakota,300,-0.08,0,0,0,3,True,-9.094826320705936,9.094826320705936,,,,,,,,,
2015,Alabama,1,311.1,31,135,11,3,True,46.23920931650858,88.76079068349142,29.0,2.0,SEC,14.0,1.0,15.0,Nick Saban,29.0,0.9333333333333333
2015,USC,2,310.88,10,44,2,3,True,46.20008891082637,-2.2000889108263735,16.8,17.0,Big Ten,8.0,6.0,14.0,Clay Helton,16.8,0.5714285714285714
2015,Florida State,3,287.06,9,32,2,3,True,41.96441589559902,-9.964415895599018,23.2,5.0,ACC,10.0,3.0,13.0,Jimbo Fisher,23.2,0.7692307692307693
2015,Tennessee,4,286.26,5,12,0,3,True,41.82215987493647,-29.822159874936467,19.5,12.0,SEC,9.0,4.0,13.0,Butch Jones,19.5,0.6923076923076923
2015,LSU,5,284.37,24,102,6,3,True,41.4860800261212,60.5139199738788,19.7,10.0,SEC,9.0,3.0,12.0,Les Miles,19.7,0.75
2015,Georgia,6,282.54,20,77,6,3,True,41.16066937885562,35.83933062114438,16.8,17.0,SEC,10.0,3.0,13.0,Mark Richt,16.8,0.7692307692307693
2015,Ohio State,7,279.6,26,108,7,3,True,40.63787850292076,67.36212149707924,29.5,1.0,Big Ten,12.0,1.0,13.0,Urban Meyer,29.5,0.9230769230769231
2015,Auburn,8,278.31,16,54,2,3,True,40.4084906696024,13.5915093303976,14.6,23.0,SEC,7.0,6.0,13.0,Gus Malzahn,14.6,0.5384615384615384
2015,Clemson,9,277.98,16,67,5,3,True,40.349810061079104,26.650189938920896,24.0,4.0,ACC,14.0,1.0,15.0,Dabo Swinney,24.0,0.9333333333333333
2015,Texas,10,272.49,9,25,0,3,True,39.37357811928237,-14.373578119282364,3.7,62.0,SEC,5.0,7.0,12.0,Charlie Strong,3.7,0.4166666666666667
2015,Texas A&M,11,270.61,12,30,0,3,True,39.039276470725376,-9.039276470725376,14.1,24.0,SEC,8.0,5.0,13.0,Kevin Sumlin,14.1,0.6153846153846154
2015,UCLA,12,269.68,9,32,2,3,True,38.87390384670517,-6.8739038467051685,18.6,16.0,Big Ten,8.0,5.0,13.0,Jim Mora,18.6,0.6153846153846154
2015,Notre Dame,13,267.79,16,57,3,3,True,38.5378239978899,18.4621760021101,22.4,8.0,FBS Independents,10.0,3.0,13.0,Brian Kelly,22.4,0.7692307692307693
2015,Penn State,14,250.0,17,52,1,3,True,35.37440573840649,16.625594261593513,11.3,32.0,Big Ten,7.0,6.0,13.0,James Franklin,11.3,0.5384615384615384
2015,Oklahoma,15,249.69,16,72,5,3,True,35.31928153039975,36.68071846960025,22.7,7.0,SEC,11.0,2.0,13.0,Bob Stoops,22.7,0.8461538461538461
2015,Oregon,16,245.79,10,26,1,3,True,34.62578342966983,-8.62578342966983,15.9,19.0,Big Ten,9.0,4.0,13.0,Mark Helfrich,15.9,0.6923076923076923
2015,Ole Miss,17,245.71,10,32,0,3,True,34.611557827603576,-2.611557827603576,27.0,3.0,SEC,10.0,3.0,13.0,Hugh Freeze,27.0,0.7692307692307693
2015,Mississippi State,18,237.46,14,49,3,3,True,33.14454261452106,15.855457385478942,15.1,21.0,SEC,9.0,4.0,13.0,Dan Mullen,15.1,0.6923076923076923
2015,Arizona State,19,232.73,7,23,2,3,True,32.30345389235374,-9.303453892353737,10.2,38.0,Big 12,6.0,7.0,13.0,Todd Graham,10.2,0.46153846153846156
2015,South Carolina,20,230.49,8,29,2,3,True,31.90513703449861,-2.9051370344986083,3.4,65.0,SEC,3.0,9.0,12.0,Shawn Elliott,3.4,0.25
2015,South Carolina,20,230.49,8,29,2,3,True,31.90513703449861,-2.9051370344986083,3.4,65.0,SEC,3.0,9.0,12.0,Steve Spurrier,3.4,0.25
2015,Florida,21,227.46,17,59,2,3,True,31.36634235623921,27.63365764376079,13.8,25.0,SEC,10.0,4.0,14.0,Jim McElwain,13.8,0.7142857142857143
2015,Arkansas,22,222.51,7,19,1,3,True,30.48613322838969,-11.48613322838969,19.2,14.0,SEC,8.0,5.0,13.0,Bret Bielema,19.2,0.6153846153846154
2015,Michigan State,23,221.77,5,14,0,3,True,30.354546409276836,-16.354546409276836,15.6,20.0,Big Ten,12.0,2.0,14.0,Mark Dantonio,15.6,0.8571428571428571
2015,Stanford,24,220.65,11,31,0,3,True,30.155387980349268,0.8446120196507323,22.8,6.0,ACC,12.0,2.0,14.0,David Shaw,22.8,0.8571428571428571
2015,Missouri,25,217.98,5,16,0,3,True,29.680608511388016,-13.680608511388016,3.4,65.0,SEC,5.0,7.0,12.0,Gary Pinkel,3.4,0.4166666666666667
2015,Washington,26,215.83,15,52,2,3,True,29.29829545585742,22.70170454414258,9.7,40.0,Big Ten,7.0,6.0,13.0,Chris Petersen,9.7,0.5384615384615384
2015,Miami,27,215.49,15,32,0,3,True,29.23783664707584,2.762163352924162,11.0,35.0,ACC,8.0,5.0,13.0,Al Golden,11.0,0.6153846153846154
2015,North Carolina,28,214.05,6,14,0,3,True,28.981775809883253,-14.981775809883253,20.0,9.0,ACC,11.0,3.0,14.0,Larry Fedora,20.0,0.7857142857142857
2015,Virginia Tech,29,212.07,6,23,2,3,True,28.629692158743445,-5.629692158743445,11.4,31.0,ACC,7.0,6.0,13.0,Frank Beamer,11.4,0.5384615384615384
2015,Nebraska,30,211.72,3,3,0,3,True,28.567455149703584,-25.567455149703584,11.1,33.0,Big Ten,6.0,7.0,13.0,Mike Riley,11.1,0.46153846153846156
2015,NC State,31,208.69,13,44,2,3,True,28.028660471444184,15.971339528555816,9.6,41.0,ACC,7.0,6.0,13.0,Dave Doeren,9.6,0.5384615384615384
2015,Texas Tech,32,203.18,5,14,1,3,True,27.048872129130885,-13.048872129130883,4.5,60.0,Big 12,7.0,6.0,13.0,Kliff Kingsbury,4.5,0.5384615384615384
2015,Louisville,33,201.4,5,26,3,3,True,26.732352483156717,-0.732352483156717,13.2,26.0,ACC,8.0,5.0,13.0,Bobby Petrino,13.2,0.6153846153846154
2015,California,34,198.77,5,10,0,3,True,26.26468581522859,-16.26468581522859,12.1,28.0,ACC,8.0,5.0,13.0,Sonny Dykes,12.1,0.6153846153846154
2015,West Virginia,35,198.02,8,22,0,3,True,26.131320795857455,-4.131320795857455,12.9,27.0,Big 12,8.0,5.0,13.0,Dana Holgorsen,12.9,0.6153846153846154
2015,Baylor,36,195.88,5,14,0,3,True,25.750785940585132,-11.750785940585132,19.5,12.0,Big 12,10.0,3.0,13.0,Art Briles,19.5,0.7692307692307693
2015,Michigan,37,194.82,17,54,3,3,True,25.56229671320726,28.43770328679274,19.7,10.0,Big Ten,10.0,3.0,13.0,Jim Harbaugh,19.7,0.7692307692307693
2015,Kentucky,38,193.19,7,27,1,3,True,25.272450071107315,1.7275499288926852,-0.3,77.0,SEC,5.0,7.0,12.0,Mark Stoops,-0.3,0.4166666666666667
2015,TCU,39,191.44,11,43,3,3,True,24.961265025908,18.038734974092,19.0,15.0,Big 12,11.0,2.0,13.0,Gary Patterson,19.0,0.8461538461538461
2015,Oklahoma State,40,191.28,6,16,0,3,True,24.932813821775483,-8.932813821775483,9.9,39.0,Big 12,10.0,3.0,13.0,Mike Gundy,9.9,0.7692307692307693
2015,Wisconsin,41,189.85,13,33,0,3,True,24.678531184841184,8.321468815158816,15.1,21.0,Big Ten,10.0,3.0,13.0,Paul Chryst,15.1,0.7692307692307693
2015,Washington State,42,188.41,5,12,1,3,True,24.4224703476486,-12.422470347648598,4.2,61.0,Pac-12,9.0,4.0,13.0,Mike Leach,4.2,0.6923076923076923
2015,Arizona,43,186.57,2,3,0,3,True,24.095281500124734,-21.095281500124734,4.7,57.0,Big 12,7.0,6.0,13.0,Rich Rodriguez,4.7,0.5384615384615384
2015,Georgia Tech,44,185.45,1,1,0,3,True,23.896123071197167,-22.896123071197167,9.0,43.0,ACC,3.0,9.0,12.0,Paul Johnson,9.0,0.25
2015,Utah,45,183.38,13,39,0,3,True,23.528035617732822,15.471964382267174,11.0,35.0,Big 12,10.0,3.0,13.0,Kyle Whittingham,11.0,0.7692307692307693
2015,Pittsburgh,46,183.18,5,14,0,3,True,23.492471612567194,-9.492471612567194,11.1,33.0,ACC,8.0,5.0,13.0,Pat Narduzzi,11.1,0.6153846153846154
2015,Maryland,47,182.31,8,24,2,3,True,23.337768190096668,0.6622318099033322,-1.6,83.0,Big Ten,3.0,9.0,12.0,Randy Edsall,-1.6,0.25
2015,Illinois,48,181.74,1,1,0,3,True,23.23641077537461,-22.23641077537461,2.7,68.0,Big Ten,5.0,7.0,12.0,Bill Cubit,2.7,0.4166666666666667
2015,Vanderbilt,49,181.37,4,14,0,3,True,23.170617365818178,-9.170617365818174,-1.6,83.0,SEC,4.0,8.0,12.0,Derek Mason,-1.6,0.3333333333333333
2015,Virginia,50,179.92,6,14,0,3,True,22.912778328367303,-8.912778328367303,1.4,70.0,ACC,4.0,8.0,12.0,Mike London,1.4,0.3333333333333333
2015,Wake Forest,51,176.85,5,12,0,3,True,22.36687084907478,-10.36687084907478,-4.5,88.0,ACC,3.0,9.0,12.0,Dave Clawson,-4.5,0.25
2015,Duke,52,175.77,1,7,1,3,True,22.174825221180345,-15.174825221180342,3.4,65.0,ACC,8.0,5.0,13.0,David Cutcliffe,3.4,0.6153846153846154
2015,Indiana,53,175.35,4,8,0,3,True,22.100140810332498,-14.100140810332498,0.4,74.0,Big Ten,6.0,7.0,13.0,Kevin Wilson,0.4,0.46153846153846156
2015,Kansas State,54,175.02,3,8,0,3,True,22.0414602018092,-14.0414602018092,2.6,69.0,Big 12,6.0,7.0,13.0,Bill Snyder,2.6,0.46153846153846156
2015,Northwestern,55,174.83,2,3,0,3,True,22.007674396901848,-19.007674396901848,0.2,75.0,Big Ten,10.0,3.0,13.0,Pat Fitzgerald,0.2,0.7692307692307693
2015,Rutgers,56,172.19,4,8,0,3,True,21.53822952871544,-13.53822952871544,-10.1,101.0,Big Ten,4.0,8.0,12.0,Kyle Flood,-10.1,0.3333333333333333
2015,Syracuse,57,172.06,4,5,0,3,True,21.515112925357776,-16.515112925357776,-3.9,86.0,ACC,4.0,8.0,12.0,Scott Shafer,-3.9,0.3333333333333333
2015,Boise State,58,171.68,6,21,1,3,True,21.447541315543063,-0.447541315543063,11.8,30.0,Pac-12,9.0,4.0,13.0,Bryan Harsin,11.8,0.6923076923076923
2015,Iowa,59,169.99,12,51,3,3,True,21.147025471893436,29.852974528106564,9.3,42.0,Big Ten,12.0,2.0,14.0,Kirk Ferentz,9.3,0.8571428571428571
2015,Boston College,60,169.45,8,31,1,3,True,21.051002657946217,9.948997342053786,4.7,57.0,ACC,3.0,9.0,12.0,Steve Addazio,4.7,0.25
2015,Oregon State,61,167.89,3,3,0,3,True,20.773603417654243,-17.773603417654243,-10.1,101.0,Pac-12,2.0,10.0,12.0,Gary Andersen,-10.1,0.16666666666666666
2015,San José State,62,167.14,2,5,0,3,True,20.640238398283103,-15.640238398283104,-4.5,88.0,Mountain West,6.0,7.0,13.0,Ron Caragher,-4.5,0.46153846153846156
2015,Minnesota,63,167.01,6,13,0,3,True,20.61712179492544,-7.617121794925438,8.1,46.0,Big Ten,6.0,7.0,13.0,Tracy Claeys,8.1,0.46153846153846156
2015,Minnesota,63,167.01,6,13,0,3,True,20.61712179492544,-7.617121794925438,8.1,46.0,Big Ten,6.0,7.0,13.0,Jerry Kill,8.1,0.46153846153846156
2015,Iowa State,64,166.5,2,7,0,3,True,20.526433581753068,-13.526433581753068,-0.3,77.0,Big 12,3.0,9.0,12.0,Paul Rhoads,-0.3,0.25
2015,BYU,65,165.06,2,8,0,3,True,20.270372744560483,-12.270372744560484,8.7,44.0,Big 12,9.0,4.0,13.0,Bronco Mendenhall,8.7,0.6923076923076923
2015,South Florida,66,163.15,2,6,0,3,True,19.93073649522865,-13.93073649522865,3.6,63.0,American Athletic,8.0,5.0,13.0,Willie Taggart,3.6,0.6153846153846154
2015,Purdue,67,162.85,3,6,0,3,True,19.87739048748019,-13.877390487480191,-7.4,96.0,Big Ten,2.0,10.0,12.0,Darrell Hazell,-7.4,0.16666666666666666
2015,Cincinnati,68,162.45,3,6,0,3,True,19.80626247714892,-13.80626247714892,5.3,55.0,Big 12,7.0,6.0,13.0,Tommy Tuberville,5.3,0.5384615384615384
2015,Colorado,69,162.04,5,16,0,3,True,19.73335626655936,-3.733356266559362,-4.0,87.0,Big 12,4.0,9.0,13.0,Mike MacIntyre,-4.0,0.3076923076923077
2015,San Diego State,70,161.96,4,14,1,3,True,19.719130664493107,-5.7191306644931075,8.0,47.0,Pac-12,11.0,3.0,14.0,Rocky Long,8.0,0.7857142857142857
2015,UCF,71,160.78,6,25,1,3,True,19.50930303401585,5.490696965984149,-15.5,113.0,Big 12,0.0,12.0,12.0,George O'Leary,-15.5,0.0
2015,Fresno State,72,155.02,3,5,0,3,True,18.48505968524551,-13.48505968524551,-12.6,107.0,Pac-12,3.0,9.0,12.0,Tim DeRuyter,-12.6,0.25
2015,Kansas,73,153.94,2,4,0,3,True,18.293014057351066,-14.293014057351066,-21.3,125.0,Big 12,0.0,12.0,12.0,David Beaty,-21.3,0.0
